name,taxonomy_id,taxonomy_lvl,Blank1_WH_minimizer_filtered.bracken_num,Blank1_WH_minimizer_filtered.bracken_frac,Blank2_WH_minimizer_filtered.bracken_num,Blank2_WH_minimizer_filtered.bracken_frac,KH_blank_1_minimizer_filtered.bracken_num,KH_blank_1_minimizer_filtered.bracken_frac,KH_blank_2_minimizer_filtered.bracken_num,KH_blank_2_minimizer_filtered.bracken_frac,LB_blank_1_minimizer_filtered.bracken_num,LB_blank_1_minimizer_filtered.bracken_frac,LB_blank_2_minimizer_filtered.bracken_num,LB_blank_2_minimizer_filtered.bracken_frac,MS10790_minimizer_filtered.bracken_num,MS10790_minimizer_filtered.bracken_frac,MS10902_minimizer_filtered.bracken_num,MS10902_minimizer_filtered.bracken_frac,MS10903_minimizer_filtered.bracken_num,MS10903_minimizer_filtered.bracken_frac,MS10904_minimizer_filtered.bracken_num,MS10904_minimizer_filtered.bracken_frac,MS11102_minimizer_filtered.bracken_num,MS11102_minimizer_filtered.bracken_frac,MS11103_minimizer_filtered.bracken_num,MS11103_minimizer_filtered.bracken_frac,MS11107_minimizer_filtered.bracken_num,MS11107_minimizer_filtered.bracken_frac,MS11108_minimizer_filtered.bracken_num,MS11108_minimizer_filtered.bracken_frac
Allosaccharopolyspora coralli,2665642,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,165,0.00010,0,0.00000,563,0.00075,165,0.00013
Streptomyces sp. NBC_00536,2975769,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,164,0.00010,244,0.00028,72,0.00010,125,0.00010
Streptomyces vinaceus,1960,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,164,0.00010,196,0.00022,0,0.00000,91,0.00007
Micromonospora sp. WMMC415,2675222,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,164,0.00010,135,0.00015,98,0.00013,137,0.00011
Streptomyces cynarae,2981134,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,163,0.00010,67,0.00008,170,0.00023,114,0.00009
Xanthobacter dioxanivorans,2528964,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,163,0.00010,0,0.00000,587,0.00078,224,0.00018
Sphingomonas sp. LY54,3095343,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,163,0.00010,0,0.00000,409,0.00054,65,0.00005
Streptomyces sp. NBC_01304,2903818,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,162,0.00010,119,0.00013,146,0.00019,153,0.00012
Corynebacterium provencense,1737425,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,162,0.00010,0,0.00000,0,0.00000,0,0.00000
Ornithinimicrobium flavum,1288636,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,162,0.00010,118,0.00013,0,0.00000,0,0.00000
Streptomyces sp. ITFR-16,3075198,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,161,0.00010,0,0.00000,0,0.00000,62,0.00005
Streptomyces sp. NBC_01268,2903806,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,161,0.00010,84,0.00009,0,0.00000,60,0.00005
Streptomyces pratensis,1169025,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,161,0.00010,135,0.00015,0,0.00000,0,0.00000
Amycolatopsis sp. QT-25,3034022,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,161,0.00010,104,0.00012,89,0.00012,80,0.00006
Saccharomonospora azurea,40988,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,161,0.00010,62,0.00007,104,0.00014,116,0.00009
Cellulomonas sp. NS3,2973977,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,161,0.00010,0,0.00000,129,0.00017,77,0.00006
Streptomyces sp. ITFR-21,3075199,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,160,0.00010,92,0.00010,115,0.00015,104,0.00008
Streptomyces calvus,67282,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,160,0.00010,145,0.00016,0,0.00000,0,0.00000
Nocardia gipuzkoensis,2749991,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,160,0.00010,103,0.00012,166,0.00022,170,0.00014
Arthrobacter sp. K5,2839623,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,160,0.00010,142,0.00016,284,0.00038,790,0.00064
Nocardioides anomalus,2712223,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,160,0.00010,118,0.00013,543,0.00072,340,0.00028
Nocardioides daphniae,402297,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,160,0.00010,95,0.00011,0,0.00000,178,0.00014
Bradyrhizobium sp. CIAT3101,439387,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,160,0.00010,76,0.00009,53,0.00007,75,0.00006
Streptomyces sp. FXJ1.172,710705,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,159,0.00010,84,0.00009,0,0.00000,85,0.00007
Streptomyces sp. 71268,3002640,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,159,0.00010,0,0.00000,0,0.00000,85,0.00007
Gordonia sp. KTR9,337191,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,159,0.00010,0,0.00000,0,0.00000,52,0.00004
Micromonospora tulbaghiae,479978,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,159,0.00010,139,0.00016,0,0.00000,127,0.00010
Nakamurella panacisegetis,1090615,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,159,0.00010,60,0.00007,70,0.00009,82,0.00007
Streptomyces sp. NBC_01754,2975930,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,158,0.00010,80,0.00009,0,0.00000,106,0.00009
Nocardia salmonicida,53431,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,158,0.00010,93,0.00011,101,0.00013,776,0.00063
Prauserella marina,530584,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,158,0.00010,88,0.00010,115,0.00015,97,0.00008
Dermacoccus nishinomiyaensis,1274,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,158,0.00010,0,0.00000,0,0.00000,91,0.00007
Streptomyces sp. WAC 01529,2203205,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,157,0.00009,119,0.00013,99,0.00013,0,0.00000
Nocardioides sp. Kera G14,2884264,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,157,0.00009,0,0.00000,70,0.00009,106,0.00009
Kineococcus radiotolerans,131568,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,157,0.00009,79,0.00009,114,0.00015,160,0.00013
Streptomyces sp. GMY02,1333528,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,156,0.00009,80,0.00009,0,0.00000,85,0.00007
Streptomyces griseoviridis,45398,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,156,0.00009,138,0.00016,166,0.00022,73,0.00006
Nocardia vinacea,96468,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,156,0.00009,50,0.00006,11443,0.01521,7804,0.00634
Micromonospora sp. NBC_00421,2975976,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,156,0.00009,0,0.00000,104,0.00014,72,0.00006
Amycolatopsis keratiniphila,129921,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,156,0.00009,145,0.00016,141,0.00019,176,0.00014
Nocardioides sp. Arc9.136,2996826,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,156,0.00009,75,0.00008,250,0.00033,192,0.00016
Conexibacter sp. DBS9H8,2937801,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,156,0.00009,57,0.00006,329,0.00044,460,0.00037
Mycolicibacterium rhodesiae,36814,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,155,0.00009,207,0.00023,415,0.00055,421,0.00034
Micromonospora sp. NBC_01740,2975986,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,155,0.00009,115,0.00013,120,0.00016,131,0.00011
Ralstonia solanacearum,305,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,155,0.00009,0,0.00000,98,0.00013,0,0.00000
Kocuria turfanensis,388357,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,154,0.00009,68,0.00008,86,0.00011,0,0.00000
Brevibacterium casei,33889,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,154,0.00009,0,0.00000,188,0.00025,165,0.00013
Aeromicrobium marinum,219314,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,154,0.00009,57,0.00006,67,0.00009,162,0.00013
Mumia sp. ZJ1417,2708082,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,154,0.00009,54,0.00006,108,0.00014,194,0.00016
Streptomyces sp. Q6,3118173,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,62,0.00007,84,0.00011,87,0.00007
Streptomyces sp. RTd22,1841249,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,163,0.00018,1197,0.00159,539,0.00044
Streptomyces sp. NBC_00285,2975700,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,96,0.00011,144,0.00019,104,0.00008
Streptomyces sp. KMM 9044,2744474,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,69,0.00008,0,0.00000,52,0.00004
Streptomyces inhibens,2293571,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,127,0.00014,184,0.00024,123,0.00010
Streptomyces auratus,114687,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,0,0.00000,375,0.00050,0,0.00000
Saccharomonospora viridis,1852,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,68,0.00008,79,0.00011,99,0.00008
Janibacter terrae,103817,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,145,0.00016,0,0.00000,119,0.00010
Aeromicrobium erythreum,2041,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,71,0.00008,112,0.00015,168,0.00014
Propioniciclava coleopterorum,2714937,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,155,0.00018,167,0.00022,201,0.00016
Rhodospirillum centenum,34018,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,111,0.00013,163,0.00022,81,0.00007
Halomontanus rarus,3034020,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,153,0.00009,0,0.00000,0,0.00000,0,0.00000
Streptomyces sp. N50,3081765,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,152,0.00009,0,0.00000,0,0.00000,88,0.00007
Streptomyces sp. HUAS CB01,3053466,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,152,0.00009,86,0.00010,116,0.00015,86,0.00007
Streptomyces sp. NBC_00454,2975747,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,152,0.00009,0,0.00000,193,0.00026,0,0.00000
Streptomyces lincolnensis,1915,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,152,0.00009,108,0.00012,0,0.00000,307,0.00025
Mycobacterium sp. ELW1,1547487,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,152,0.00009,0,0.00000,0,0.00000,114,0.00009
Prescottella equi,43767,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,152,0.00009,0,0.00000,94,0.00012,102,0.00008
Micromonospora narathiwatensis,299146,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,152,0.00009,108,0.00012,77,0.00010,78,0.00006
Amycolatopsis sp. AA4,1896961,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,152,0.00009,56,0.00006,109,0.00014,113,0.00009
Streptomyces sp. NBC_00289,2975703,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,151,0.00009,59,0.00007,0,0.00000,89,0.00007
Streptomyces sp. SirexAA-E,862751,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,151,0.00009,102,0.00012,0,0.00000,104,0.00008
Bradyrhizobium sp. NP1,3049772,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,151,0.00009,76,0.00009,394,0.00052,234,0.00019
Usitatibacter rugosus,2732067,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,151,0.00009,99,0.00011,1151,0.00153,120,0.00010
Streptomyces roseicoloratus,2508722,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,150,0.00009,0,0.00000,0,0.00000,166,0.00013
Streptomyces drozdowiczii,202862,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,150,0.00009,0,0.00000,0,0.00000,0,0.00000
Salinispora tropica,168695,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,150,0.00009,63,0.00007,51,0.00007,73,0.00006
Lysobacter sp. K5869,2820808,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,150,0.00009,0,0.00000,87,0.00012,0,0.00000
Thermomonas aquatica,2202149,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,150,0.00009,0,0.00000,0,0.00000,120,0.00010
Halomonas sp. LR3S48,2982694,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,150,0.00009,0,0.00000,0,0.00000,106,0.00009
Streptomyces gardneri,66892,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,149,0.00009,0,0.00000,152,0.00020,0,0.00000
Embleya sp. NBC_00896,2975961,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,149,0.00009,46,0.00005,34,0.00005,74,0.00006
Mycobacterium sp. DL,3145017,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,149,0.00009,79,0.00009,100,0.00013,108,0.00009
Bradyrhizobium sediminis,2840469,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,149,0.00009,142,0.00016,689,0.00092,396,0.00032
Streptomyces sp. NBC_01298,2903817,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,148,0.00009,96,0.00011,0,0.00000,310,0.00025
Frankia casuarinae,106370,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,148,0.00009,56,0.00006,73,0.00010,91,0.00007
Verrucosispora sp. WMMC514,3015156,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,147,0.00009,124,0.00014,0,0.00000,91,0.00007
Streptomyces sp. Je 1-332,3231270,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,146,0.00009,0,0.00000,79,0.00011,0,0.00000
Streptomyces sp. ST1015,1848900,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,146,0.00009,77,0.00009,105,0.00014,96,0.00008
Streptomyces capitiformicae,2014920,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,146,0.00009,47,0.00005,70,0.00009,135,0.00011
Mycobacterium sp. JS623,212767,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,146,0.00009,142,0.00016,460,0.00061,272,0.00022
Plantactinospora sp. BC1,2108470,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,146,0.00009,0,0.00000,0,0.00000,0,0.00000
Bradyrhizobium sp. 6(2017),1197460,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,146,0.00009,0,0.00000,181,0.00024,152,0.00012
Streptomyces glaucescens,1907,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,145,0.00009,202,0.00023,184,0.00024,99,0.00008
Plantactinospora sp. ZYX-F-223,3144103,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,145,0.00009,160,0.00018,173,0.00023,161,0.00013
Lysobacter firmicutimachus,1792846,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,145,0.00009,0,0.00000,0,0.00000,114,0.00009
Streptomyces leeuwenhoekii,1437453,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,144,0.00009,0,0.00000,0,0.00000,0,0.00000
Rhodococcus sp. WAY2,2663121,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,144,0.00009,0,0.00000,79,0.00011,105,0.00009
Nocardioides coralli,2872154,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,144,0.00009,72,0.00008,159,0.00021,222,0.00018
Propioniciclava sp. MC1595,2760308,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,144,0.00009,128,0.00014,103,0.00014,132,0.00011
Acidothermus cellulolyticus,28049,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,144,0.00009,46,0.00005,41,0.00005,33,0.00003
Streptomyces sp. A2-16,2781734,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,143,0.00009,102,0.00012,0,0.00000,147,0.00012
Streptomyces davaonensis,348043,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,143,0.00009,0,0.00000,107,0.00014,138,0.00011
Nocardioides piscis,2714938,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,143,0.00009,47,0.00005,183,0.00024,101,0.00008
Aeromicrobium chenweiae,2079793,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,143,0.00009,45,0.00005,107,0.00014,127,0.00010
Streptomyces tirandamycinicus,2174846,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,142,0.00009,97,0.00011,112,0.00015,66,0.00005
Streptomyces luteogriseus,68233,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,142,0.00009,0,0.00000,0,0.00000,0,0.00000
Bradyrhizobium sp. BWA-3-5,3080013,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,142,0.00009,75,0.00008,532,0.00071,392,0.00032
Nocardioides sp. TF02-7,2917724,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,141,0.00009,111,0.00013,241,0.00032,312,0.00025
Raineyella sp. W15-4,3081651,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,141,0.00009,0,0.00000,117,0.00016,98,0.00008
Rubrivivax gelatinosus,28068,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,141,0.00009,161,0.00018,280,0.00037,64,0.00005
Streptomyces cadmiisoli,2184053,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,140,0.00008,109,0.00012,0,0.00000,64,0.00005
Rhodococcoides fascians,1828,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,140,0.00008,125,0.00014,112,0.00015,184,0.00015
Gordonia sp. X0973,2742602,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,139,0.00008,0,0.00000,0,0.00000,192,0.00016
